timestamp,src_user,src_user_name,src_user_domain,dst_user,dst_user_name,dst_user_domain,src_computer,dst_computer,auth_type,logon_type,auth_orientation,result,event_type
150891,C517$@DOM1,C517$,DOM1,C517$@DOM1,C517$,DOM1,C517,C517,?,?,TGT,Success,TGT_Success
150891,C523$@DOM1,C523$,DOM1,C523$@DOM1,C523$,DOM1,C2106,C2106,?,Network,LogOff,Success,LogOff_Success
150891,C523$@DOM1,C523$,DOM1,C523$@DOM1,C523$,DOM1,C553,C553,Kerberos,Network,LogOn,Success,LogOn_Success
150891,C5252$@DOM1,C5252$,DOM1,C5252$@DOM1,C5252$,DOM1,C2106,C2106,?,Network,LogOff,Success,LogOff_Success
150891,C553$@DOM1,C553$,DOM1,C553$@DOM1,C553$,DOM1,C553,C586,Kerberos,Network,LogOn,Success,LogOn_Success
150891,C553$@DOM1,C553$,DOM1,C553$@DOM1,C553$,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150891,C567$@DOM1,C567$,DOM1,C567$@DOM1,C567$,DOM1,C574,C553,Kerberos,Network,LogOn,Success,LogOn_Success
150891,C586$@DOM1,C586$,DOM1,C586$@DOM1,C586$,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150891,C586$@DOM1,C586$,DOM1,C586$@DOM1,C586$,DOM1,C586,C586,Kerberos,Network,LogOn,Success,LogOn_Success
150891,C599$@DOM1,C599$,DOM1,C599$@DOM1,C599$,DOM1,C1619,C101,Kerberos,Network,LogOn,Success,LogOn_Success
150891,C6163$@DOM1,C6163$,DOM1,SYSTEM@C6163,SYSTEM,C6163,C6163,C6163,Negotiate,Service,LogOn,Success,LogOn_Success
150891,C6453$@DOM1,C6453$,DOM1,C6453$@DOM1,C6453$,DOM1,C529,C529,?,Network,LogOff,Success,LogOff_Success
150891,C6592$@DOM1,C6592$,DOM1,C6592$@DOM1,C6592$,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150891,C6693$@DOM1,C6693$,DOM1,C6693$@DOM1,C6693$,DOM1,C6693,C2162,Kerberos,Network,LogOn,Success,LogOn_Success
150891,C6715$@DOM1,C6715$,DOM1,C6715$@DOM1,C6715$,DOM1,C625,C625,?,Network,LogOff,Success,LogOff_Success
150891,C702$@DOM1,C702$,DOM1,C702$@DOM1,C702$,DOM1,C702,C467,Kerberos,Network,LogOn,Success,LogOn_Success
150891,C7456$@DOM1,C7456$,DOM1,C7456$@DOM1,C7456$,DOM1,C625,C625,?,Network,LogOff,Success,LogOff_Success
150891,C8196$@DOM1,C8196$,DOM1,C8196$@DOM1,C8196$,DOM1,C8196,C2162,Kerberos,Network,LogOn,Success,LogOn_Success
150891,C863$@DOM1,C863$,DOM1,C863$@DOM1,C863$,DOM1,C863,C528,Kerberos,Network,LogOn,Success,LogOn_Success
150891,C8743$@DOM1,C8743$,DOM1,C8743$@DOM1,C8743$,DOM1,C467,C467,?,Network,LogOff,Success,LogOff_Success
150891,C8743$@DOM1,C8743$,DOM1,C8743$@DOM1,C8743$,DOM1,C8743,C467,?,?,TGS,Success,TGS_Success
150891,C8743$@DOM1,C8743$,DOM1,C8743$@DOM1,C8743$,DOM1,C8743,C467,Kerberos,Network,LogOn,Success,LogOn_Success
150891,C8743$@DOM1,C8743$,DOM1,C8743$@DOM1,C8743$,DOM1,C8743,C529,?,?,TGS,Success,TGS_Success
150891,C8743$@DOM1,C8743$,DOM1,C8743$@DOM1,C8743$,DOM1,C8743,C529,Kerberos,Network,LogOn,Success,LogOn_Success
150891,C8743$@DOM1,C8743$,DOM1,C8743$@DOM1,C8743$,DOM1,C8743,C586,?,?,TGS,Success,TGS_Success
150891,C8743$@DOM1,C8743$,DOM1,C8743$@DOM1,C8743$,DOM1,C8743,C586,Kerberos,Network,LogOn,Success,LogOn_Success
150891,C8743$@DOM1,C8743$,DOM1,C8743$@DOM1,C8743$,DOM1,C8743,C8743,?,?,TGS,Success,TGS_Success
150891,C8743$@DOM1,C8743$,DOM1,C8743$@DOM1,C8743$,DOM1,C8743,C8743,Kerberos,Network,LogOn,Success,LogOn_Success
150891,C8799$@DOM15,C8799$,DOM15,C8799$@DOM15,C8799$,DOM15,C8799,C8799,?,Network,LogOff,Success,LogOff_Success
150891,C8943$@DOM1,C8943$,DOM1,C8943$@DOM1,C8943$,DOM1,C8943,C586,Kerberos,Network,LogOn,Success,LogOn_Success
150891,C908$@DOM1,C908$,DOM1,C908$@DOM1,C908$,DOM1,C2106,C2106,?,Network,LogOff,Success,LogOff_Success
150891,C9161$@DOM1,C9161$,DOM1,C9161$@DOM1,C9161$,DOM1,C9161,C586,Kerberos,Network,LogOn,Success,LogOn_Success
150891,C917$@DOM1,C917$,DOM1,C917$@DOM1,C917$,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150891,C917$@DOM1,C917$,DOM1,C917$@DOM1,C917$,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150891,C9264$@DOM1,C9264$,DOM1,C9264$@DOM1,C9264$,DOM1,C9264,C528,Kerberos,Network,LogOn,Success,LogOn_Success
150891,C946$@DOM1,C946$,DOM1,C946$@DOM1,C946$,DOM1,C2162,C2162,?,Network,LogOff,Success,LogOff_Success
150891,C9485$@DOM1,C9485$,DOM1,C9485$@DOM1,C9485$,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150891,C9522$@DOM1,C9522$,DOM1,C9522$@DOM1,C9522$,DOM1,C9522,C586,Kerberos,Network,LogOn,Success,LogOn_Success
150891,C984$@DOM1,C984$,DOM1,C984$@DOM1,C984$,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150891,C988$@DOM1,C988$,DOM1,C988$@DOM1,C988$,DOM1,C457,C457,?,Network,LogOff,Success,LogOff_Success
150891,C988$@DOM1,C988$,DOM1,C988$@DOM1,C988$,DOM1,C988,C101,Kerberos,Network,LogOn,Success,LogOn_Success
150891,C988$@DOM1,C988$,DOM1,C988$@DOM1,C988$,DOM1,C988,C457,Kerberos,Network,LogOn,Success,LogOn_Success
150891,U108@DOM1,U108,DOM1,U108@DOM1,U108,DOM1,C2162,C2162,?,Network,LogOff,Success,LogOff_Success
150891,U1094@DOM1,U1094,DOM1,U1094@DOM1,U1094,DOM1,C308,C612,Kerberos,Network,LogOn,Success,LogOn_Success
150891,U1094@DOM1,U1094,DOM1,U1094@DOM1,U1094,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150891,U1174@DOM1,U1174,DOM1,U1174@DOM1,U1174,DOM1,C9219,C2021,?,?,TGS,Success,TGS_Success
150891,U1220@DOM1,U1220,DOM1,U1220@DOM1,U1220,DOM1,C112,C457,?,?,TGS,Success,TGS_Success
150891,U1220@DOM1,U1220,DOM1,U1220@DOM1,U1220,DOM1,C112,C457,Kerberos,Network,LogOn,Success,LogOn_Success
150891,U1220@DOM1,U1220,DOM1,U1220@DOM1,U1220,DOM1,C457,C457,?,Network,LogOff,Success,LogOff_Success
150891,U14@DOM1,U14,DOM1,U14@DOM1,U14,DOM1,C2022,C2022,?,Network,LogOff,Success,LogOff_Success
150891,U14@DOM1,U14,DOM1,U14@DOM1,U14,DOM1,C421,C421,?,Network,LogOff,Success,LogOff_Success
150891,U14@DOM1,U14,DOM1,U14@DOM1,U14,DOM1,C426,C426,?,Network,LogOff,Success,LogOff_Success
150891,U14@DOM1,U14,DOM1,U14@DOM1,U14,DOM1,C431,C431,?,Network,LogOff,Success,LogOff_Success
150891,U175@DOM1,U175,DOM1,U175@DOM1,U175,DOM1,C1709,U175,?,?,TGS,Fail,TGS_Fail
150891,U199@DOM1,U199,DOM1,U199@DOM1,U199,DOM1,C1929,C1929,Negotiate,Batch,LogOn,Fail,LogOn_Fail
150891,U200@DOM1,U200,DOM1,U199@DOM1,U199,DOM1,C1929,C1929,?,?,AuthMap,Success,AuthMap_Success
150891,U200@DOM1,U200,DOM1,U200@DOM1,U200,DOM1,C1929,C1929,?,Service,LogOff,Success,LogOff_Success
150891,U200@DOM1,U200,DOM1,U200@DOM1,U200,DOM1,C1929,C1929,Negotiate,Service,LogOn,Success,LogOn_Success
150891,U2248@DOM1,U2248,DOM1,U2248@DOM1,U2248,DOM1,C6693,C2162,Kerberos,Network,LogOn,Success,LogOn_Success
150891,U22@DOM1,U22,DOM1,U22@DOM1,U22,DOM1,C506,C612,Kerberos,Network,LogOn,Success,LogOn_Success
150891,U22@DOM1,U22,DOM1,U22@DOM1,U22,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150891,U2554@DOM1,U2554,DOM1,U2554@DOM1,U2554,DOM1,C7178,C2162,Kerberos,Network,LogOn,Success,LogOn_Success
150891,U3009@DOM1,U3009,DOM1,U3009@DOM1,U3009,DOM1,C8196,C2162,Kerberos,Network,LogOn,Success,LogOn_Success
150891,U301@DOM1,U301,DOM1,U301@DOM1,U301,DOM1,C1899,C467,Kerberos,Network,LogOn,Success,LogOn_Success
150891,U3184@DOM1,U3184,DOM1,U3184@DOM1,U3184,DOM1,C2162,C2162,?,Network,LogOff,Success,LogOff_Success
150891,U3321@DOM1,U3321,DOM1,U3321@DOM1,U3321,DOM1,C1015,C1015,?,Network,LogOff,Success,LogOff_Success
150891,U3321@DOM1,U3321,DOM1,U3321@DOM1,U3321,DOM1,C8833,C1015,NTLM,Network,LogOn,Success,LogOn_Success
150891,U3403@DOM1,U3403,DOM1,U3403@DOM1,U3403,DOM1,C8943,C457,Kerberos,Network,LogOn,Success,LogOn_Success
150891,U3625@DOM1,U3625,DOM1,U3625@DOM1,U3625,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150891,U3677@DOM1,U3677,DOM1,U3677@DOM1,U3677,DOM1,C801,C801,?,Network,LogOff,Success,LogOff_Success
150891,U386@DOM1,U386,DOM1,U386@DOM1,U386,DOM1,C145,C529,Kerberos,Network,LogOn,Success,LogOn_Success
150891,U4033@DOM1,U4033,DOM1,U4033@DOM1,U4033,DOM1,C10214,C10214,?,?,TGT,Success,TGT_Success
150891,U4033@DOM1,U4033,DOM1,U4033@DOM1,U4033,DOM1,C10214,C625,?,?,TGS,Success,TGS_Success
150891,U4229@DOM1,U4229,DOM1,U4229@DOM1,U4229,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150891,U422@DOM1,U422,DOM1,U422@DOM1,U422,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150891,U476@DOM1,U476,DOM1,U476@DOM1,U476,DOM1,C1303,C1303,?,?,TGT,Fail,TGT_Fail
150891,U5015@DOM1,U5015,DOM1,U5015@DOM1,U5015,DOM1,C5618,C5618,?,Network,LogOff,Success,LogOff_Success
150891,U53@DOM1,U53,DOM1,U53@DOM1,U53,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150891,U5659@DOM1,U5659,DOM1,U5659@DOM1,U5659,DOM1,C2162,C2162,?,Network,LogOff,Success,LogOff_Success
150891,U5813@DOM1,U5813,DOM1,U5813@DOM1,U5813,DOM1,C13467,C1015,Kerberos,Network,LogOn,Success,LogOn_Success
150891,U5919@DOM1,U5919,DOM1,U5919@DOM1,U5919,DOM1,C13583,C1065,Kerberos,Network,LogOn,Success,LogOn_Success
150891,U6281@DOM1,U6281,DOM1,U6281@DOM1,U6281,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150891,U6502@DOM1,U6502,DOM1,U6502@DOM1,U6502,DOM1,C801,C801,?,Network,LogOff,Success,LogOff_Success
150891,U6886@DOM1,U6886,DOM1,U6886@DOM1,U6886,DOM1,C15326,C467,Kerberos,Network,LogOn,Success,LogOn_Success
150891,U6886@DOM1,U6886,DOM1,U6886@DOM1,U6886,DOM1,C467,C467,?,Network,LogOff,Success,LogOff_Success
150891,U726@DOM1,U726,DOM1,U726@DOM1,U726,DOM1,C1712,C2162,Kerberos,Network,LogOn,Success,LogOn_Success
150891,U7694@DOM1,U7694,DOM1,U7694@DOM1,U7694,DOM1,C457,C457,?,Network,LogOff,Success,LogOff_Success
150891,U7780@DOM1,U7780,DOM1,U7780@DOM1,U7780,DOM1,C2093,C1065,Kerberos,Network,LogOn,Success,LogOn_Success
150891,U7780@DOM1,U7780,DOM1,U7780@DOM1,U7780,DOM1,C2093,C529,Kerberos,Network,LogOn,Success,LogOn_Success
150891,U8060@DOM1,U8060,DOM1,U8060@DOM1,U8060,DOM1,C574,C574,?,?,TGT,Success,TGT_Success
150891,U8192@DOM1,U8192,DOM1,U8192@DOM1,U8192,DOM1,C1618,C1617,?,?,TGS,Success,TGS_Success
150891,U8192@DOM1,U8192,DOM1,U8192@DOM1,U8192,DOM1,C1618,C1618,?,?,TGT,Success,TGT_Success
150892,ANONYMOUS LOGON@C2106,ANONYMOUS LOGON,C2106,ANONYMOUS LOGON@C2106,ANONYMOUS LOGON,C2106,C13849,C2106,NTLM,Network,LogOn,Success,LogOn_Success
150892,ANONYMOUS LOGON@C2106,ANONYMOUS LOGON,C2106,ANONYMOUS LOGON@C2106,ANONYMOUS LOGON,C2106,C2106,C2106,?,Network,LogOff,Success,LogOff_Success
150892,ANONYMOUS LOGON@C2106,ANONYMOUS LOGON,C2106,ANONYMOUS LOGON@C2106,ANONYMOUS LOGON,C2106,C923,C2106,NTLM,Network,LogOn,Success,LogOn_Success
150892,ANONYMOUS LOGON@C467,ANONYMOUS LOGON,C467,ANONYMOUS LOGON@C467,ANONYMOUS LOGON,C467,C467,C467,?,Network,LogOff,Success,LogOff_Success
150892,ANONYMOUS LOGON@C529,ANONYMOUS LOGON,C529,ANONYMOUS LOGON@C529,ANONYMOUS LOGON,C529,C529,C529,?,Network,LogOff,Success,LogOff_Success
150892,ANONYMOUS LOGON@C586,ANONYMOUS LOGON,C586,ANONYMOUS LOGON@C586,ANONYMOUS LOGON,C586,C11639,C586,NTLM,Network,LogOn,Success,LogOn_Success
150892,ANONYMOUS LOGON@C586,ANONYMOUS LOGON,C586,ANONYMOUS LOGON@C586,ANONYMOUS LOGON,C586,C586,C586,?,Network,LogOff,Success,LogOff_Success
150892,ANONYMOUS LOGON@C586,ANONYMOUS LOGON,C586,ANONYMOUS LOGON@C586,ANONYMOUS LOGON,C586,C70,C586,NTLM,Network,LogOn,Success,LogOn_Success
150892,ANONYMOUS LOGON@C586,ANONYMOUS LOGON,C586,ANONYMOUS LOGON@C586,ANONYMOUS LOGON,C586,C7900,C586,NTLM,Network,LogOn,Success,LogOn_Success
150892,ANONYMOUS LOGON@C6167,ANONYMOUS LOGON,C6167,ANONYMOUS LOGON@C6167,ANONYMOUS LOGON,C6167,C6167,C6167,?,Network,LogOff,Success,LogOff_Success
150892,C10045$@DOM1,C10045$,DOM1,C10045$@DOM1,C10045$,DOM1,C2106,C2106,?,Network,LogOff,Success,LogOff_Success
150892,C101$@DOM1,C101$,DOM1,C101$@DOM1,C101$,DOM1,C1737,C1737,?,Network,LogOff,Success,LogOff_Success
150892,C1035$@DOM1,C1035$,DOM1,C1035$@DOM1,C1035$,DOM1,C1035,C2106,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C1035$@DOM1,C1035$,DOM1,C1035$@DOM1,C1035$,DOM1,C2106,C2106,?,Network,LogOff,Success,LogOff_Success
150892,C104$@DOM1,C104$,DOM1,C104$@DOM1,C104$,DOM1,C105,C523,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C104$@DOM1,C104$,DOM1,C104$@DOM1,C104$,DOM1,C523,C523,?,Network,LogOff,Success,LogOff_Success
150892,C10484$@DOM1,C10484$,DOM1,C10484$@DOM1,C10484$,DOM1,C10484,C10484,?,?,TGS,Success,TGS_Success
150892,C10624$@DOM1,C10624$,DOM1,C10624$@DOM1,C10624$,DOM1,C10624,C5618,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C10739$@DOM1,C10739$,DOM1,C10739$@DOM1,C10739$,DOM1,C10739,C528,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C10739$@DOM1,C10739$,DOM1,C10739$@DOM1,C10739$,DOM1,C10739,C529,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C10739$@DOM1,C10739$,DOM1,C10739$@DOM1,C10739$,DOM1,C528,C528,?,Network,LogOff,Success,LogOff_Success
150892,C10805$@DOM1,C10805$,DOM1,C10805$@DOM1,C10805$,DOM1,C10805,C2106,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C1114$@DOM1,C1114$,DOM1,C1114$@DOM1,C1114$,DOM1,C101,C101,?,Network,LogOff,Success,LogOff_Success
150892,C1114$@DOM1,C1114$,DOM1,C1114$@DOM1,C1114$,DOM1,C1085,C1085,?,Network,LogOff,Success,LogOff_Success
150892,C1114$@DOM1,C1114$,DOM1,C1114$@DOM1,C1114$,DOM1,C1115,C101,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C1114$@DOM1,C1114$,DOM1,C1114$@DOM1,C1114$,DOM1,C1115,C1085,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C1114$@DOM1,C1114$,DOM1,C1114$@DOM1,C1114$,DOM1,C1115,C523,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C1114$@DOM1,C1114$,DOM1,C1114$@DOM1,C1114$,DOM1,C1115,C988,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C1114$@DOM1,C1114$,DOM1,C1114$@DOM1,C1114$,DOM1,C523,C523,?,Network,LogOff,Success,LogOff_Success
150892,C11346$@DOM1,C11346$,DOM1,C11346$@DOM1,C11346$,DOM1,C11346,C467,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C11746$@DOM1,C11746$,DOM1,C11746$@DOM1,C11746$,DOM1,C11746,C11746,?,Network,LogOff,Success,LogOff_Success
150892,C11746$@DOM1,C11746$,DOM1,C11746$@DOM1,C11746$,DOM1,C11746,C11746,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C11831$@DOM1,C11831$,DOM1,C11831$@DOM1,C11831$,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150892,C11886$@DOM1,C11886$,DOM1,C11886$@DOM1,C11886$,DOM1,C11886,C2106,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C11888$@DOM1,C11888$,DOM1,C11888$@DOM1,C11888$,DOM1,C11888,C612,?,?,TGS,Success,TGS_Success
150892,C11888$@DOM1,C11888$,DOM1,C11888$@DOM1,C11888$,DOM1,C11888,C612,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C11979$@DOM1,C11979$,DOM1,C11979$@DOM1,C11979$,DOM1,C11979,C2106,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C12180$@DOM1,C12180$,DOM1,C12180$@DOM1,C12180$,DOM1,C5618,C5618,?,Network,LogOff,Success,LogOff_Success
150892,C123$@DOM1,C123$,DOM1,C123$@DOM1,C123$,DOM1,C2106,C2106,?,Network,LogOff,Success,LogOff_Success
150892,C123$@DOM1,C123$,DOM1,C123$@DOM1,C123$,DOM1,C523,C523,?,Network,LogOff,Success,LogOff_Success
150892,C123$@DOM1,C123$,DOM1,C123$@DOM1,C123$,DOM1,C527,C2106,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C123$@DOM1,C123$,DOM1,C123$@DOM1,C123$,DOM1,C527,C523,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C123$@DOM1,C123$,DOM1,C123$@DOM1,C123$,DOM1,C527,C612,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C123$@DOM1,C123$,DOM1,C123$@DOM1,C123$,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150892,C12661$@DOM1,C12661$,DOM1,C12661$@DOM1,C12661$,DOM1,C12661,C528,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C12680$@DOM1,C12680$,DOM1,C12680$@DOM1,C12680$,DOM1,C12680,C529,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C12697$@DOM1,C12697$,DOM1,C12697$@DOM1,C12697$,DOM1,C467,C467,?,Network,LogOff,Success,LogOff_Success
150892,C12742$@DOM1,C12742$,DOM1,C12742$@DOM1,C12742$,DOM1,C528,C528,?,Network,LogOff,Success,LogOff_Success
150892,C14074$@DOM1,C14074$,DOM1,C14074$@DOM1,C14074$,DOM1,C528,C528,?,Network,LogOff,Success,LogOff_Success
150892,C14085$@DOM1,C14085$,DOM1,C14085$@DOM1,C14085$,DOM1,C529,C529,?,Network,LogOff,Success,LogOff_Success
150892,C14099$@DOM1,C14099$,DOM1,C14099$@DOM1,C14099$,DOM1,C14099,C586,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C1410$@DOM1,C1410$,DOM1,C1410$@DOM1,C1410$,DOM1,C1410,C1410,?,Network,LogOff,Success,LogOff_Success
150892,C1410$@DOM1,C1410$,DOM1,C1410$@DOM1,C1410$,DOM1,C1798,C1410,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C1422$@DOM1,C1422$,DOM1,C1422$@DOM1,C1422$,DOM1,C1422,C2106,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C14238$@DOM1,C14238$,DOM1,C14238$@DOM1,C14238$,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150892,C1434$@DOM1,C1434$,DOM1,C1434$@DOM1,C1434$,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150892,C15003$@DOM1,C15003$,DOM1,C15003$@DOM1,C15003$,DOM1,C15003,C586,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C15143$@DOM1,C15143$,DOM1,C15143$@DOM1,C15143$,DOM1,C15143,C528,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C15293$@DOM1,C15293$,DOM1,C15293$@DOM1,C15293$,DOM1,C15293,C529,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C1554$@DOM1,C1554$,DOM1,C1554$@DOM1,C1554$,DOM1,C1554,C529,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C1554$@DOM1,C1554$,DOM1,C1554$@DOM1,C1554$,DOM1,C529,C529,?,Network,LogOff,Success,LogOff_Success
150892,C15806$@DOM1,C15806$,DOM1,C15806$@DOM1,C15806$,DOM1,C529,C529,?,Network,LogOff,Success,LogOff_Success
150892,C16996$@DOM1,C16996$,DOM1,C16996$@DOM1,C16996$,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150892,C17303$@DOM1,C17303$,DOM1,C17303$@DOM1,C17303$,DOM1,C17303,C612,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C17303$@DOM1,C17303$,DOM1,C17303$@DOM1,C17303$,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150892,C1766$@DOM1,C1766$,DOM1,C1766$@DOM1,C1766$,DOM1,C1085,C1085,?,Network,LogOff,Success,LogOff_Success
150892,C1766$@DOM1,C1766$,DOM1,C1766$@DOM1,C1766$,DOM1,C1968,C101,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C1766$@DOM1,C1766$,DOM1,C1766$@DOM1,C1766$,DOM1,C1968,C523,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C1766$@DOM1,C1766$,DOM1,C1766$@DOM1,C1766$,DOM1,C523,C523,?,Network,LogOff,Success,LogOff_Success
150892,C1794$@DOM1,C1794$,DOM1,C1794$@DOM1,C1794$,DOM1,C1795,C523,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C1794$@DOM1,C1794$,DOM1,C1794$@DOM1,C1794$,DOM1,C523,C523,?,Network,LogOff,Success,LogOff_Success
150892,C1794$@DOM1,C1794$,DOM1,C1794$@DOM1,C1794$,DOM1,C988,C988,?,Network,LogOff,Success,LogOff_Success
150892,C187$@DOM1,C187$,DOM1,C187$@DOM1,C187$,DOM1,C187,C2106,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C1961$@DOM1,C1961$,DOM1,C1961$@DOM1,C1961$,DOM1,C1961,C612,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C2057$@DOM1,C2057$,DOM1,C2057$@DOM1,C2057$,DOM1,C2057,C2106,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C2143$@DOM1,C2143$,DOM1,C2143$@DOM1,C2143$,DOM1,C2143,C529,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C2183$@DOM1,C2183$,DOM1,C2183$@DOM1,C2183$,DOM1,C2183,C467,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C2401$@DOM1,C2401$,DOM1,C2401$@DOM1,C2401$,DOM1,C2402,C2402,?,?,TGT,Success,TGT_Success
150892,C2401$@DOM1,C2401$,DOM1,C2401$@DOM1,C2401$,DOM1,C2402,C457,?,?,TGS,Success,TGS_Success
150892,C2401$@DOM1,C2401$,DOM1,C2401$@DOM1,C2401$,DOM1,C2402,C457,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C2401$@DOM1,C2401$,DOM1,C2401$@DOM1,C2401$,DOM1,C457,C457,?,Network,LogOff,Success,LogOff_Success
150892,C2532$@DOM1,C2532$,DOM1,C2532$@DOM1,C2532$,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150892,C289$@DOM1,C289$,DOM1,C289$@DOM1,C289$,DOM1,C2106,C2106,?,Network,LogOff,Success,LogOff_Success
150892,C3311$@DOM1,C3311$,DOM1,C3311$@DOM1,C3311$,DOM1,C3311,C529,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C3969$@DOM1,C3969$,DOM1,C3969$@DOM1,C3969$,DOM1,C2106,C2106,?,Network,LogOff,Success,LogOff_Success
150892,C3969$@DOM1,C3969$,DOM1,C3969$@DOM1,C3969$,DOM1,C3970,C2106,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C4028$@DOM1,C4028$,DOM1,C4028$@DOM1,C4028$,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150892,C4036$@DOM1,C4036$,DOM1,C4036$@DOM1,C4036$,DOM1,C4036,C529,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C4095$@DOM1,C4095$,DOM1,C4095$@DOM1,C4095$,DOM1,C528,C528,?,Network,LogOff,Success,LogOff_Success
150892,C4301$@DOM1,C4301$,DOM1,C4301$@DOM1,C4301$,DOM1,C529,C529,?,Network,LogOff,Success,LogOff_Success
150892,C4310$@DOM1,C4310$,DOM1,C4310$@DOM1,C4310$,DOM1,C4310,C612,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C4310$@DOM1,C4310$,DOM1,C4310$@DOM1,C4310$,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150892,C480$@DOM1,C480$,DOM1,C480$@DOM1,C480$,DOM1,C480,C528,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C480$@DOM1,C480$,DOM1,C480$@DOM1,C480$,DOM1,C528,C528,?,Network,LogOff,Success,LogOff_Success
150892,C4810$@DOM1,C4810$,DOM1,C4810$@DOM1,C4810$,DOM1,C529,C529,?,Network,LogOff,Success,LogOff_Success
150892,C5074$@DOM1,C5074$,DOM1,C5074$@DOM1,C5074$,DOM1,C5074,C5074,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C523$@DOM1,C523$,DOM1,C523$@DOM1,C523$,DOM1,C523,C586,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C538$@DOM1,C538$,DOM1,C538$@DOM1,C538$,DOM1,C529,C529,?,Network,LogOff,Success,LogOff_Success
150892,C538$@DOM1,C538$,DOM1,C538$@DOM1,C538$,DOM1,C539,C529,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C586$@DOM1,C586$,DOM1,C586$@DOM1,C586$,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150892,C586$@DOM1,C586$,DOM1,C586$@DOM1,C586$,DOM1,C586,C586,Kerberos,Network,LogOn,Success,LogOn_Success
150892,C599$@DOM1,C599$,DOM1,C599$@DOM1,C599$,DOM1,C1619,C599,?,?,TGS,Success,TGS_Success
